"unique_id","PERWT","SEX","EDUC","INCWAGE"
"201001693581",2236.8,2,6,0
"201001693582",6710.4,1,5,0
"201001694971",4054.2,2,6,0
"201001696371",16356.6,2,10,0
"201001697771",11184,1,7,0
"201001697772",16216.8,2,6,0
"201001699171",11323.8,2,5,6000
"201001701961",3215.4,1,6,0
"201001701962",3075.6,2,5,0
"201001703361",9646.2,1,2,21600
"201001703362",9646.2,2,2,12000
"201001703363",10205.4,1,6,2000
"201001704761",9925.8,2,6,12000
"201001704762",11603.4,2,6,0
"201001704763",15517.8,2,4,14400
"201001706161",10764.6,1,10,0
"201001706162",14679,1,10,82000
"201001706163",15657.6,1,10,0
"201001706164",14119.8,2,6,12800
"201001707561",11603.4,1,6,0
"201001707562",10485,2,6,0
"201001707563",12162.6,1,4,21600
"201001707564",11184,1,11,24000
"201001708951",12022.8,1,10,17000
"201001710351",36627.6,1,1,30000
"201001710354",49489.2,1,6,18000
"201001710355",49349.4,1,4,1500
"201001710356",43757.4,1,1,25000
"201001710357",43617.6,1,2,25000
"201001710359",43757.4,1,7,0
"201001711751",10904.4,2,10,108000
"201001711752",11603.4,1,7,130000
"201001713151",21109.8,1,11,112000
"201001714552",9366.6,1,5,15800
"201001715941",18174,1,6,15000
"201001715943",20970,2,6,49000
"201001715944",24465,1,6,15000
"201001715945",20131.2,1,6,35000
"201001717341",9366.6,2,10,0
"201001718741",9366.6,1,10,51000
"201001718742",6430.8,2,7,45000
"201001720141",20550.6,1,6,0
"201001720142",20131.2,2,5,0
"201001721541",8807.4,2,6,0
"201001721542",8248.2,2,6,0
"201001721543",11883,1,6,38000
"201001722931",9786,1,7,0
"201001722933",13141.2,1,6,0
"201001722936",15378,1,1,12000
"201001724331",6011.4,2,6,0
"201001725731",10904.4,2,7,50000
"201001725732",11323.8,1,6,50000
"201001725733",18034.2,1,6,20000
"201001725734",12442.2,1,8,25000
"201001727131",12022.8,2,11,68000
"201001728531",8388,2,10,0
"201001728532",8248.2,1,10,15000
"201001728533",8807.4,2,6,0
"201001729921",10345.2,1,11,0
"201001729922",10764.6,2,11,0
"201001729923",11603.4,2,6,0
"201001731321",30616.2,2,8,36000
"201001731322",34810.2,1,8,60000
"201001731323",35788.8,2,7,4300
"201001732721",10764.6,1,7,35000
"201001732722",12442.2,2,7,7600
"201001734121",10205.4,1,7,35000
"201001734122",10345.2,2,10,69000
"201001736911",9925.8,2,10,77000
"201001736912",9925.8,1,7,8000
"201001738311",5731.8,1,2,0
"201001738312",5871.6,2,2,0
"201001739711",11603.4,1,7,0
"201001739712",12162.6,2,6,0
"201001741111",12162.6,2,6,0
"201001741112",12162.6,1,7,0
"201001742511",7549.2,1,2,35000
"201001742512",8667.6,2,6,39000
"201001743901",13001.4,2,7,23000
"201001745301",12861.6,1,6,0
"201001746701",20690.4,2,6,45000
"201001746702",25443.6,2,6,0
"201001746703",19851.6,2,5,0
"201001748101",9226.8,1,7,0
"201001748102",9087,2,7,0
"201001749501",10065.6,2,11,70000
"201001750891",7689,1,7,40000
"201001750892",7828.8,2,11,3000
"201001752291",14958.6,2,6,0
"201001752292",14119.8,1,3,0
"201001753691",32293.8,1,11,46000
"201001755091",13420.8,1,11,52000
"201001755092",13420.8,2,10,0
"201001755093",13560.6,2,10,4200
"201001756491",28519.2,1,8,0
"201001756492",30336.6,2,11,70000
"201001756494",31594.8,2,6,33600
"201001757881",39144,1,10,0
"201001757882",30895.8,2,6,35000
"201001759281",7828.8,2,10,0
"201001759282",9506.4,1,11,0
"201001760681",37885.8,1,7,25000
"201001762081",10624.8,1,11,65000
"201001762082",10485,2,11,0
"201001763481",15378,2,4,0
"201001763482",9925.8,1,2,0
"201001763483",17754.6,2,6,26900
"201001763484",7269.6,1,4,0
"201001763485",18593.4,1,6,15000
"201001764871",35788.8,2,2,0
"201001764872",48930,1,6,0
"201001766271",11743.2,2,10,160000
"201001767671",12442.2,1,11,0
"201001767672",9506.4,2,10,0
"201001767673",14399.4,1,10,20000
"201001769071",8527.8,2,6,0
"201001770471",14818.8,2,7,4800
"201001771861",10205.4,2,10,50000
"201001773261",10624.8,1,8,0
"201001773262",13840.2,2,10,0
"201001774661",40262.4,1,6,2000
"201001776061",24744.6,1,10,0
"201001776062",22228.2,2,10,24000
"201001777461",8527.8,2,10,0
"201001777462",8527.8,1,7,0
"201001777463",18174,2,10,40000
"201001778851",2796,1,6,280
"201001778852",2796,2,7,22800
"201001778853",3075.6,2,8,0
"201001780251",18873,2,6,0
"201001781651",8667.6,2,6,600
"201001781652",13001.4,2,7,4000
"201001781653",10764.6,1,7,4000
"201001781654",9925.8,1,5,0
"201001781655",8388,2,5,1200
"201001783051",9786,1,7,42000
"201001783052",12162.6,2,6,34000
"201001783053",8527.8,1,2,9200
"201001784451",20410.8,1,10,40000
"201001784452",15797.4,2,11,0
"201001785841",8947.2,2,10,11900
"201001785842",12442.2,2,10,15600
"201001785843",12442.2,2,10,6500
"201001787241",12861.6,1,6,40000
"201001787242",13001.4,2,10,140000
"201001788641",35649,2,7,0
"201001790041",8388,1,11,382000
"201001790042",7828.8,2,8,0
"201001791441",8947.2,2,8,0
"201001792831",8807.4,2,6,32000
"201001792832",8527.8,1,8,72000
"201001794231",10485,2,10,30000
"201001794232",13281,2,8,28800
"201001794233",15797.4,1,10,0
"201001797031",16216.8,2,10,0
"201001797032",39144,2,10,0
"201001797034",24185.4,1,10,80000
"201001798431",15238.2,1,6,0
"201001798432",12721.8,2,7,0
"201001798433",14119.8,1,6,50000
"201001799821",9646.2,2,11,76000
"201001799822",9925.8,2,10,5000
"201001799823",12022.8,1,7,2000
"201001801221",13420.8,1,10,86000
"201001801222",10065.6,2,10,60000
"201001802621",9226.8,2,10,0
"201001802622",10065.6,1,11,101000
"201001804021",9366.6,1,8,15000
"201001805421",1537.8,2,6,0
"201001806811",15657.6,2,8,0
"201001806812",13560.6,1,7,1e+05
"201001806813",11603.4,1,5,1500
"201001808211",12162.6,1,7,115000
"201001808212",14958.6,2,6,18000
"201001809611",28239.6,1,10,195000
"201001811011",9366.6,2,10,21600
"201001811012",9226.8,1,7,600
"201001812411",7968.6,2,8,0
"201001812412",13560.6,2,10,75000
"201001813801",2656.2,1,11,89000
"201001813802",2376.6,2,10,0
"201001813803",1677.6,2,5,0
"201001815201",10485,1,11,86000
"201001815202",9786,2,10,83000
"201001816601",9646.2,2,10,77000
"201001818001",13141.2,2,6,65000
"201001819401",13700.4,1,7,65000
"201001819402",12721.8,2,10,6600
"201001820791",11463.6,2,10,0
"201001820792",13980,1,6,0
"201001822191",12442.2,2,6,9000
"201001822192",10904.4,1,2,18000
"201001824991",26562,2,6,0
"201001824992",42219.6,2,6,13100
"201001824993",28239.6,2,4,0
"201001826391",8108.4,1,10,118000
"201001827781",6710.4,1,7,0
"201001827782",8248.2,2,7,4700
"201001827787",9646.2,1,7,24000
"201001829181",28938.6,2,5,0
"201001830581",12721.8,2,10,0
"201001831981",1957.2,2,10,0
"201001833381",7968.6,1,6,13000
"201001833382",7549.2,2,6,0
"201001833383",11184,2,10,50000
"201001833384",9226.8,1,10,54000
"201001833385",13281,2,6,0
"201001834771",9925.8,1,6,0
"201001834772",11044.2,2,6,0
"201001836171",9226.8,1,6,18000
"201001836172",9646.2,1,7,0
"201001837571",8947.2,2,6,0
"201001837572",9226.8,1,10,0
"201001838971",17335.2,2,6,0
"201001838973",22088.4,2,6,2200
"201001838974",31734.6,1,6,0
"201001840371",11603.4,1,6,0
"201001841761",6570.6,1,7,0
"201001841762",4473.6,2,6,0
"201001843161",32154,1,10,8100
"201001843162",38864.4,2,10,78000
"201001844561",21249.6,1,6,0
"201001844562",20690.4,2,6,0
"201001844565",26282.4,1,7,7200
"201001844566",24045.6,2,3,7200
"201001845961",14119.8,1,6,48000
"201001845962",14259.6,2,6,32000
"201001845963",18733.2,1,6,0
"201001847361",9226.8,1,11,90000
"201001847362",10205.4,2,10,40000
"201001848751",28938.6,2,7,0
"201001848752",33272.4,1,6,48000
"201001850151",1398,1,5,0
"201001851551",10065.6,1,10,30000
"201001854351",47252.4,1,7,0
"201001855741",9506.4,2,11,170000
"201001857141",29497.8,2,10,80000
"201001858541",13281,1,10,35000
"201001858542",14259.6,1,4,0
"201001858543",14259.6,1,4,0
"201001859941",12582,2,10,0
"201001859942",10205.4,1,7,24000
"201001861341",24884.4,2,11,0
"201001862731",8527.8,1,6,960
"201001864131",9366.6,1,6,36000
"201001864132",7549.2,2,6,0
"201001865531",8248.2,2,2,0
"201001865532",9366.6,1,3,2000
"201001865533",7828.8,2,7,0
"201001865534",9786,1,2,7000
"201001866931",7269.6,2,10,34600
"201001868331",9506.4,1,8,53000
"201001868332",7968.6,2,6,40000
"201001869721",13281,1,6,15800
"201001869722",14539.2,2,2,16700
"201001871121",10205.4,2,7,5100
"201001872521",44736,2,11,0
"201001872522",37326.6,1,10,150000
"201001873921",15517.8,1,11,12000
"201001873922",26002.8,2,11,60000
"201001875321",11323.8,2,7,0
"201001875322",11044.2,1,4,0
"201001876711",19432.2,2,10,104000
"201001876712",18174,1,10,175000
"201001878111",7689,2,7,25000
"201001878112",8108.4,1,7,46000
"201001878113",2796,1,7,9000
"201001879511",8527.8,2,5,0
"201001879512",9786,1,5,0
"201001880911",14539.2,1,10,0
"201001882311",11603.4,1,6,0
"201001883701",9366.6,2,6,0
"201001885101",10764.6,1,11,83000
"201001885102",13001.4,2,10,14500
"201001886501",8807.4,2,10,0
"201001887901",9087,2,2,13000
"201001887902",8667.6,1,2,5000
"201001887904",9786,2,6,9700
"201001889301",34670.4,2,5,12000
"201001889302",40681.8,1,7,49000
"201001889303",47532,2,8,0
"201001890691",9087,1,6,30000
"201001890692",3075.6,2,6,0
"201001892091",12721.8,2,1,0
"201001893491",27540.6,2,5,17400
"201001893494",32433.6,2,5,25000
"201001894891",9646.2,2,6,0
"201001894892",14119.8,1,7,0
"201001896291",23766,2,6,0
"201001896292",42918.6,1,6,8000
"201001897681",9646.2,1,7,0
"201001899081",8807.4,1,11,20000
"201001900481",12442.2,2,6,0
"201001901881",7689,1,11,90000
"201001901882",7549.2,2,10,110000
"201001901883",8248.2,2,6,0
"201001903281",2796,2,6,0
"201001904671",7828.8,2,6,71000
"201001904672",7968.6,1,6,42100
"201001906071",11323.8,1,4,0
"201001908871",15378,1,10,68000
"201001908872",13141.2,2,7,0
"201001910271",9786,2,6,382000
"201001910272",8947.2,1,5,37000
"201001911661",15937.2,1,11,40000
"201001911662",16356.6,2,10,0
"201001913061",6570.6,2,11,0
"201001913062",9786,1,6,1300
"201001913063",6710.4,1,10,0
"201001914461",14119.8,1,6,35000
"201001914462",14679,2,6,0
"201001915861",4194,2,7,0
"201001917261",6430.8,1,10,90000
"201001917262",7409.4,2,10,32000
"201001918651",14259.6,2,7,2500
"201001920051",11184,1,6,33000
"201001920052",10904.4,2,6,23000
"201001921452",9366.6,1,5,14900
"201001922851",6570.6,2,11,88000
"201001924251",8108.4,1,3,24000
"201001924252",9646.2,2,3,0
"201001924256",11603.4,1,3,24000
"201001924257",11323.8,1,3,24000
"201001924258",8388,1,3,24000
"201001925641",8667.6,1,7,35000
"201001925642",7968.6,2,8,0
"201001927041",12162.6,1,11,120000
"201001927042",13420.8,2,11,1e+05
"201001928441",11044.2,1,10,0
"201001928442",9786,2,6,0
"201001929841",31734.6,1,1,0
"201001929842",31874.4,2,1,0
"201001929843",52844.4,1,6,80000
"201001931241",15517.8,2,7,19000
"201001931242",11184,1,5,0
"201001932631",9366.6,2,6,20000
"201001932632",10205.4,1,10,40000
"201001934031",9087,1,6,36000
"201001934032",8807.4,2,7,60000
"201001935431",9226.8,1,11,16500
"201001936831",23067,1,8,62000
"201001936832",21109.8,2,4,0
"201001936833",25024.2,1,6,0
"201001936834",32433.6,1,6,24000
"201001938231",30476.4,2,1,3000
"201001938234",46553.4,2,2,0
"201001939621",7549.2,1,7,48000
"201001939622",7269.6,2,2,0
"201001939623",9087,1,6,9700
"201001939624",10205.4,1,3,20000
"201001939626",8248.2,2,5,5000
"201001941021",17195.4,1,6,300
"201001942421",6850.2,2,10,46000
"201001942422",7968.6,2,10,46000
"201001942423",7549.2,2,10,46000
"201001942424",7828.8,2,10,46000
"201001942425",7828.8,2,10,46000
"201001943821",11883,2,1,27000
"201001945221",7689,2,6,0
"201001946611",10904.4,1,7,0
"201001946612",16496.4,2,6,0
"201001948011",9226.8,2,6,0
"201001949411",21249.6,1,7,20000
"201001949412",23626.2,2,2,20000
"201001950811",7828.8,2,6,0
"201001950812",8388,1,6,58000
"201001952211",49629,2,6,0
"201001952212",63329.4,2,7,35000
"201001952214",52005.6,1,7,35000
"201001953601",6430.8,1,11,58000
"201001953602",8527.8,2,10,42000
"201001955001",30616.2,2,6,7200
"201001955002",23206.8,1,6,7500
"201001956401",10065.6,1,11,92000
"201001956402",8947.2,2,11,109000
"201001957801",10205.4,2,6,0
"201001959201",10485,1,6,32000
"201001959202",11044.2,2,7,23000
"201001960591",14679,1,6,0
"201001960592",15797.4,2,8,53000
"201001960593",22647.6,1,6,0
"201001961991",7689,1,8,72000
"201001964791",20131.2,2,6,0
"201001964792",21808.8,1,7,150000
"201001966191",15098.4,1,10,0
"201001966192",9925.8,2,6,0
"201001967581",9786,1,7,0
"201001968981",9226.8,2,10,35000
"201001970381",26562,2,7,50000
"201001970382",27121.2,1,7,40000
"201001970383",27960,1,7,15000
"201001970384",26002.8,1,6,13000
"201001971781",11463.6,1,2,15000
"201001971782",10904.4,2,2,13000
"201001971783",10904.4,2,6,0
"201001971784",10904.4,2,6,8000
"201001971786",13840.2,1,6,0
"201001973181",7968.6,1,8,0
"201001973182",10904.4,1,6,20000
"201001973183",10345.2,1,6,1200
"201001974571",11323.8,2,6,0
"201001975971",11743.2,1,10,9500
"201001975972",10764.6,2,6,25000
"201001975973",16496.4,2,8,26500
"201001977371",9366.6,2,8,1e+05
"201001977372",8947.2,1,6,0
"201001978771",13420.8,1,11,115000
"201001978772",12721.8,2,11,95000
"201001981561",12861.6,2,7,0
"201001981562",14119.8,2,8,0
"201001982961",25723.2,2,10,12000
"201001984361",13980,1,1,23500
"201001984362",6710.4,2,6,12000
"201001984363",6291,1,7,115000
"201001984366",13141.2,2,7,25000
"201001985761",26841.6,2,11,20000
"201001985762",26562,1,11,0
"201001987161",30196.8,2,10,4000
"201001988551",10345.2,2,6,0
"201001989951",13281,1,8,0
"201001989952",11463.6,2,7,0
"201001991351",11883,1,6,65000
"201001991352",10764.6,1,4,0
"201001992751",7409.4,2,11,75000
"201001992752",8248.2,1,10,1e+05
"201001994151",9786,2,8,65000
"201001994152",9925.8,1,7,46000
"201001995541",8248.2,1,11,120000
"201001995542",9087,2,10,0
"201001996941",11463.6,2,6,0
"201001998341",14259.6,1,7,55000
"201001998342",14119.8,2,11,60000
"201001998343",17195.4,2,8,450
"201001998344",13980,1,7,14400
"201001998345",14539.2,1,3,0
"201001999741",18733.2,1,10,18000
"201001999742",18313.8,2,10,42000
"2010011001141",54242.4,1,5,15000
"2010011001142",36348,2,8,28600
"2010011002531",9925.8,1,11,194000
"2010011002532",9087,2,11,138000
"2010011003931",14119.8,1,7,56000
"2010011005331",7129.8,1,6,0
"2010011005332",6430.8,2,6,0
"2010011006731",11463.6,1,6,0
"2010011006732",13560.6,1,10,48000
"2010011009521",21948.6,2,5,0
"2010011009522",20690.4,1,6,40000
"2010011010921",31594.8,2,10,30000
"2010011012321",17055.6,1,7,0
"2010011013721",3495,1,6,14400
"2010011013722",2796,2,6,0
"2010011015121",14119.8,1,6,73000
"2010011015122",12861.6,2,6,80000
"2010011016511",10764.6,1,2,24000
"2010011017911",6151.2,1,6,35000
"2010011020711",4753.2,1,4,0
"2010011023501",13700.4,1,11,2e+05
"2010011024901",12022.8,1,5,0
"2010011024902",14958.6,1,6,30000
"2010011026301",23626.2,2,6,0
"2010011026302",17754.6,2,1,23400
"2010011027701",22228.2,2,5,12000
"2010011029101",21808.8,2,6,8000
"2010011029102",19432.2,2,7,18500
"2010011029103",27960,2,6,27100
"2010011030491",14818.8,2,11,0
"2010011031891",8807.4,2,7,72000
"2010011031892",13420.8,1,7,0
"2010011033291",11603.4,1,11,125000
"2010011034691",10904.4,2,11,0
"2010011034692",13420.8,1,11,0
"2010011036091",10624.8,1,2,0
"2010011036092",10065.6,1,7,0
"2010011037481",14539.2,2,6,0
"2010011037482",12582,1,8,80000
"2010011038881",8108.4,1,6,61000
"2010011038884",7549.2,2,6,222000
"2010011040281",9226.8,1,7,0
"2010011041681",8388,1,7,0
"2010011043081",5871.6,2,1,0
"2010011044471",10904.4,1,6,0
"2010011045871",14259.6,2,11,160000
"2010011048671",11323.8,2,2,0
"2010011050071",12442.2,1,11,0
"2010011050072",15098.4,1,7,35000
"2010011051461",10345.2,1,10,78000
"2010011052861",5312.4,1,11,9000
"2010011052862",5312.4,2,11,0
"2010011054261",21948.6,1,7,30000
"2010011054262",23905.8,2,10,58000
"2010011055661",2656.2,1,7,0
"2010011057061",8248.2,1,6,25000
"2010011057063",8388,2,7,15000
"2010011058451",16356.6,2,7,32000
"2010011058452",18453.6,1,6,54000
"2010011059851",8807.4,1,7,14500
"2010011059852",27400.8,1,7,37400
"2010011061251",9925.8,1,10,24400
"2010011061252",12022.8,2,7,0
"2010011061253",8248.2,1,5,0
"2010011062651",7129.8,2,10,65000
"2010011064051",10065.6,2,6,0
"2010011064052",10485,1,10,0
"2010011065441",8108.4,2,10,130000
"2010011065442",13840.2,1,6,50000
"2010011065443",12861.6,1,5,0
"2010011066841",29917.2,1,6,19800
"2010011068241",9925.8,2,7,14000
"2010011068242",10205.4,1,6,0
"2010011069641",21808.8,1,10,90000
"2010011069642",30616.2,1,11,81000
"2010011069643",35369.4,2,10,83000
"2010011071041",8667.6,1,7,0
"2010011071042",8108.4,2,6,0
"2010011072431",2516.4,2,10,0
"2010011073831",6710.4,2,7,28000
"2010011073832",9786,1,6,16000
"2010011073833",10345.2,2,6,10000
"2010011073834",8667.6,2,4,0
"2010011073837",11743.2,1,6,15000
"2010011075231",1957.2,2,6,0
"2010011076631",12721.8,1,7,6000
"2010011079421",8248.2,1,11,52000
"2010011079422",8527.8,2,10,9800
"2010011080821",9925.8,1,7,105000
"2010011080822",9786,2,7,0
"2010011082221",10065.6,1,3,18000
"2010011082222",8947.2,2,8,13500
"2010011083621",10764.6,2,10,0
"2010011083622",11184,2,7,26900
"2010011085021",6430.8,1,6,0
"2010011085022",10205.4,2,5,0
"2010011087811",11323.8,2,7,0
"2010011087812",12861.6,1,10,0
"2010011089211",16077,1,6,0
"2010011089212",17335.2,2,6,0
"2010011089216",28659,2,8,0
"2010011090611",19152.6,2,6,21200
"2010011092011",8388,1,1,0
"2010011092012",7828.8,2,1,0
"2010011093401",9087,2,6,5000
"2010011093405",10345.2,1,2,3500
"2010011094801",11044.2,1,11,0
"2010011094802",12022.8,2,11,0
"2010011096201",7129.8,2,7,0
"2010011097601",9506.4,1,11,137000
"2010011097602",7828.8,2,10,0
"2010011097606",12022.8,2,10,0
"2010011099001",12582,2,11,95000
"2010011099002",20410.8,2,10,35000
"2010011099003",13980,1,10,0
"2010011100391",46553.4,2,10,26200
"2010011100392",34670.4,1,2,12000
"2010011101791",7828.8,2,2,0
"2010011103191",13141.2,2,10,1e+05
"2010011104591",8527.8,1,6,0
"2010011105991",7689,1,10,65000
"2010011105992",7549.2,2,8,0
"2010011107381",1957.2,1,6,0
"2010011107382",3774.6,2,6,60000
"2010011107383",3215.4,1,6,40000
"2010011107384",2236.8,2,7,19000
"2010011108781",15378,2,7,0
"2010011108782",14818.8,1,10,61000
"2010011111581",23766,2,7,10000
"2010011112982",25024.2,2,6,15000
"2010011112983",23486.4,2,5,0
"2010011114371",12442.2,1,7,0
"2010011114372",11463.6,2,7,0
"2010011115771",9646.2,2,2,12000
"2010011115772",14539.2,2,6,25600
"2010011115773",11603.4,2,6,0
"2010011115775",11603.4,1,7,33000
"2010011117171",7129.8,1,6,0
"2010011118571",11743.2,1,11,0
"2010011119971",8388,1,6,0
"2010011119972",8527.8,2,11,0
"2010011119973",8248.2,1,7,15500
"2010011121361",10205.4,2,2,0
"2010011122761",12721.8,2,11,74000
"2010011122762",14119.8,1,10,74000
"2010011124161",8108.4,2,11,0
"2010011125561",12162.6,2,6,0
"2010011126961",14679,2,2,0
"2010011126963",16216.8,1,5,0
"2010011129751",8388,2,11,58000
"2010011129753",10904.4,1,7,15000
"2010011131151",9366.6,1,11,0
"2010011131152",10764.6,2,10,82000
"2010011132551",8807.4,1,6,0
"2010011132552",12162.6,2,8,23000
"2010011132553",9925.8,2,6,7200
"2010011132554",9925.8,2,6,6000
"2010011132556",12442.2,2,6,2400
"2010011133951",27540.6,2,6,36000
"2010011135341",29078.4,1,7,24000
"2010011136741",9925.8,1,6,0
"2010011136742",9366.6,2,6,0
"2010011138141",11044.2,1,11,160000
"2010011139541",8108.4,1,10,382000
"2010011139542",9366.6,2,10,20000
"2010011139543",10764.6,2,10,50000
"2010011140941",24325.2,2,6,0
"2010011140942",26562,1,6,9000
"2010011142331",10904.4,1,6,65000
"2010011142332",12162.6,2,6,65000
"2010011142334",14259.6,2,7,20000
"2010011143731",31874.4,2,6,0
"2010011143732",33971.4,1,8,56000
"2010011143733",37466.4,2,10,14500
"2010011145131",31175.4,1,7,45000
"2010011145132",35369.4,2,7,55000
"2010011146531",12162.6,1,10,0
"2010011146532",9226.8,2,10,0
"2010011146533",17055.6,1,11,155000
"2010011149321",8108.4,1,6,86000
"2010011149322",7409.4,2,8,0
"2010011149323",10205.4,2,7,38000
"2010011150721",9786,2,6,5400
"2010011153521",7689,2,2,11000
"2010011154921",10345.2,1,2,28000
"2010011154922",8807.4,2,1,0
"2010011156311",17195.4,1,6,0
"2010011157711",29917.2,1,11,50000
"2010011160511",9646.2,2,6,29000
"2010011160512",9646.2,1,6,47000
"2010011161911",8947.2,2,6,0
"2010011163301",15238.2,1,6,60000
"2010011164701",12302.4,2,10,40000
"2010011164702",12721.8,1,6,23400
"2010011166101",14958.6,1,6,0
"2010011166102",6430.8,2,6,0
"2010011167501",9786,1,6,50000
"2010011167502",11743.2,2,6,12000
"2010011167503",9925.8,2,11,12000
"2010011168901",16216.8,1,7,20000
"2010011168902",17475,2,7,15000
"2010011170291",3075.6,2,6,7400
"2010011170292",2935.8,1,5,42100
"2010011171691",26841.6,2,7,0
"2010011173091",6990,2,6,9900
"2010011173094",9366.6,2,2,5000
"2010011173095",8947.2,1,6,0
"2010011173096",8527.8,2,6,0
"2010011174491",14259.6,2,8,4000
"2010011175891",6850.2,1,8,0
"2010011175892",8807.4,2,6,0
"2010011177281",7409.4,1,6,0
"2010011180081",12721.8,1,6,25000
"2010011181481",18313.8,1,6,20000
"2010011181482",19292.4,2,6,15000
"2010011181485",20271,2,10,62000
"2010011181486",30196.8,2,2,0
"2010011181487",22647.6,1,2,0
