"","id","abortion","pid","linc","female","college","mar","trump"
"1615",1615,-1,1,NA,1,0,0,0
"1616",1616,0,5,11.6952428550888,0,0,1,1
"1617",1617,0,NA,11.5129204649577,0,0,0,NA
"1618",1618,0,2,9.96408864466398,0,0,0,0
"1619",1619,-1,4,NA,1,1,1,1
"1620",1620,1,4,12.2060726455302,0,1,1,NA
"1621",1621,0,5,12.2060726455302,1,1,1,1
"1622",1622,1,1,11.8493941301565,0,1,1,0
"1623",1623,1,1,11.1198754694258,1,1,1,0
"1624",1624,0,5,12.2060726455302,1,1,1,1
"1625",1625,1,1,11.5129204649577,0,0,0,0
"1626",1626,-1,2,9.96408864466398,1,0,0,1
"1627",1627,0,NA,9.32807896220044,1,0,0,0
"1628",1628,1,6,NA,0,0,0,NA
"1629",1629,-1,6,10.9150793732642,0,0,1,1
"1630",1630,0,2,10.7144066575796,1,0,1,NA
"1631",1631,-1,4,10.3889799835841,1,0,1,0
"1632",1632,-1,6,NA,0,0,0,1
"1633",1633,0,3,10.5320828785363,1,0,1,NA
"1634",1634,0,3,11.5129204649577,0,0,0,NA
"1635",1635,-1,6,10.0753167566096,1,0,0,NA
"1636",1636,1,5,10.9150793732642,1,0,0,1
"1637",1637,NA,5,12.2060726455302,1,1,1,1
"1638",1638,0,3,11.5129204649577,0,1,1,NA
"1639",1639,0,1,10.0753167566096,1,0,0,0
"1640",1640,-1,6,9.83892236437633,0,0,1,1
"1641",1641,-1,1,10.2219231016712,1,0,0,1
"1642",1642,0,6,10.7144066575796,0,1,1,1
"1643",1643,1,1,11.1198754694258,1,1,1,0
"1644",1644,-1,NA,11.1198754694258,0,0,1,NA
"1645",1645,1,0,10.7144066575796,1,0,0,NA
"1646",1646,1,4,9.32807896220044,0,0,0,1
"1647",1647,0,NA,10.3889799835841,0,0,0,NA
"1648",1648,0,5,10.9150793732642,1,0,0,1
"1649",1649,0,1,10.2219231016712,1,0,0,NA
"1650",1650,0,4,11.1198754694258,1,0,0,1
"1651",1651,1,0,9.96408864466398,1,0,0,0
"1652",1652,0,3,10.0753167566096,1,0,0,NA
"1653",1653,0,1,10.3889799835841,1,0,0,0
"1654",1654,0,0,11.1198754694258,1,0,1,1
"1655",1655,1,6,11.8493941301565,0,1,1,1
"1656",1656,0,2,9.32807896220044,0,0,1,NA
"1657",1657,0,3,10.9150793732642,0,0,1,NA
"1658",1658,0,6,10.7144066575796,0,1,0,1
"1659",1659,1,3,10.9150793732642,0,0,1,1
"1660",1660,1,0,10.0753167566096,0,0,0,0
"1661",1661,0,4,NA,0,0,0,1
"1662",1662,0,2,9.83892236437633,1,0,0,1
"1663",1663,0,1,11.6952428550888,0,0,0,0
"1664",1664,-1,6,11.5129204649577,1,1,0,1
"1665",1665,0,4,10.7144066575796,0,0,0,NA
"1666",1666,0,5,9.10492429921953,1,0,0,NA
"1667",1667,-1,6,11.1198754694258,1,0,0,1
"1668",1668,0,2,9.52875773879718,1,0,1,NA
"1669",1669,1,1,11.982929094216,0,1,1,0
"1670",1670,-1,5,11.1198754694258,1,0,1,NA
"1671",1671,0,0,10.9150793732642,0,0,0,NA
"1672",1672,0,4,11.3205475116983,1,1,0,NA
"1673",1673,-1,4,11.1198754694258,0,1,1,NA
"1674",1674,0,6,11.6952428550888,0,1,0,1
"1675",1675,-1,6,11.6952428550888,0,1,1,1
"1676",1676,0,5,10.2219231016712,0,1,0,1
"1677",1677,-1,5,10.5320828785363,1,0,1,NA
"1678",1678,1,0,10.9150793732642,1,1,1,0
"1679",1679,0,3,10.5320828785363,0,1,0,0
"1680",1680,-1,3,11.6952428550888,0,0,1,NA
"1681",1681,1,0,11.8493941301565,0,1,1,0
"1682",1682,0,NA,11.3205475116983,0,1,1,NA
"1683",1683,-1,NA,10.5320828785363,0,0,1,NA
"1684",1684,0,6,NA,1,0,1,1
"1685",1685,1,3,10.9150793732642,1,0,0,NA
"1686",1686,NA,4,11.3205475116983,0,1,1,1
"1687",1687,1,0,11.1198754694258,0,0,0,0
"1688",1688,-1,6,11.1198754694258,0,0,0,1
"1689",1689,-1,NA,6.21460809842219,1,0,0,NA
"1690",1690,0,3,NA,0,1,0,1
"1691",1691,1,6,9.69581741805373,1,0,0,NA
"1692",1692,0,1,NA,0,0,1,1
"1693",1693,1,4,10.9150793732642,1,1,0,1
"1694",1694,1,1,11.1198754694258,1,1,0,0
"1695",1695,0,1,7.60065242828687,0,0,0,NA
"1696",1696,0,0,NA,1,0,0,0
"1697",1697,0,1,9.10492429921953,1,0,0,NA
"1698",1698,0,3,8.16037538012959,0,0,0,NA
"1699",1699,0,NA,9.52875773879718,1,0,1,NA
"1700",1700,1,2,10.9150793732642,0,0,1,NA
"1701",1701,0,1,9.52875773879718,1,0,1,0
"1702",1702,0,4,11.3205475116983,0,1,0,0
"1703",1703,0,1,10.7144066575796,0,0,0,0
"1704",1704,1,1,8.16037538012959,1,0,0,NA
"1705",1705,NA,NA,10.2219231016712,0,0,0,NA
"1706",1706,0,4,11.6952428550888,0,1,1,NA
"1707",1707,0,4,9.10492429921953,0,1,0,NA
"1708",1708,1,2,10.2219231016712,0,0,0,0
"1709",1709,1,1,11.3205475116983,1,1,1,0
"1710",1710,1,NA,7.60065242828687,1,1,0,NA
"1711",1711,0,3,10.5320828785363,0,0,0,NA
"1712",1712,0,3,8.411721558474,1,0,0,NA
"1713",1713,1,6,10.9150793732642,0,0,0,0
"1714",1714,1,0,12.2060726455302,1,1,0,0
"1715",1715,1,2,NA,0,0,0,0
"1716",1716,1,2,7.60065242828687,0,0,0,0
"1717",1717,1,1,7.60065242828687,0,0,0,NA
"1718",1718,1,1,8.61241245799717,0,1,0,0
"1719",1719,0,2,10.2219231016712,0,0,0,NA
"1720",1720,1,2,10.0753167566096,1,0,1,0
"1721",1721,0,2,10.2219231016712,1,0,0,0
"1722",1722,0,3,11.1198754694258,0,0,0,NA
"1723",1723,1,0,11.3205475116983,0,0,1,0
"1724",1724,1,0,10.7144066575796,0,0,0,0
"1725",1725,1,3,10.9150793732642,1,0,1,NA
"1726",1726,0,NA,10.9150793732642,0,1,0,NA
"1727",1727,1,2,10.0753167566096,0,0,0,NA
"1728",1728,-1,2,9.10492429921953,1,0,0,1
"1729",1729,1,5,9.32807896220044,0,0,0,NA
"1730",1730,0,1,10.3889799835841,0,1,0,NA
"1731",1731,0,6,10.7144066575796,1,1,0,1
"1732",1732,0,5,11.1198754694258,1,1,1,1
"1733",1733,0,4,11.1198754694258,0,0,1,1
"1734",1734,0,5,11.3205475116983,1,0,1,1
"1735",1735,-1,5,11.1198754694258,0,0,1,1
"1736",1736,-1,4,11.3205475116983,1,0,1,1
"1737",1737,1,0,11.3205475116983,1,0,1,0
"1738",1738,-1,6,11.3205475116983,1,1,1,1
"1739",1739,1,2,10.7144066575796,0,1,0,NA
"1740",1740,-1,6,7.60065242828687,0,0,0,NA
"1741",1741,1,1,9.52875773879718,1,0,0,0
"1742",1742,1,5,10.9150793732642,1,1,0,NA
"1743",1743,0,NA,6.21460809842219,1,0,0,NA
"1744",1744,1,2,11.8493941301565,0,1,1,0
"1745",1745,0,1,10.7144066575796,1,1,0,0
"1746",1746,0,1,9.83892236437633,1,0,0,0
"1747",1747,0,0,9.52875773879718,0,0,0,0
"1748",1748,0,4,10.7144066575796,0,0,0,1
"1749",1749,0,4,9.96408864466398,0,0,0,NA
"1750",1750,-1,6,11.5129204649577,0,0,1,1
"1751",1751,0,1,10.2219231016712,1,0,0,0
"1752",1752,1,4,12.2060726455302,1,1,1,1
"1753",1753,1,5,11.8493941301565,1,1,1,1
"1754",1754,1,1,11.5129204649577,1,0,0,0
"1755",1755,0,NA,11.3205475116983,1,0,0,NA
"1756",1756,0,3,11.3205475116983,1,1,1,0
"1757",1757,0,2,10.0753167566096,0,0,1,0
"1758",1758,0,2,11.1198754694258,1,1,0,0
"1759",1759,-1,2,7.60065242828687,1,1,0,0
"1760",1760,-1,6,11.982929094216,0,0,1,1
"1761",1761,1,1,11.982929094216,1,1,1,0
"1762",1762,1,2,11.3205475116983,1,0,1,0
"1763",1763,1,3,12.2060726455302,0,1,1,1
"1764",1764,-1,6,10.9150793732642,1,0,0,1
"1765",1765,-1,5,10.9150793732642,0,0,1,1
"1766",1766,1,3,10.9150793732642,1,0,1,NA
"1767",1767,0,4,10.3889799835841,0,0,1,NA
"1768",1768,0,4,10.7144066575796,1,0,0,NA
"1769",1769,0,3,11.5129204649577,0,0,1,1
"1770",1770,1,1,11.982929094216,0,0,0,NA
"1771",1771,1,3,11.5129204649577,0,0,0,NA
"1772",1772,1,0,10.5320828785363,1,1,0,0
"1773",1773,0,4,9.96408864466398,1,0,0,NA
"1774",1774,0,5,10.7144066575796,1,0,0,1
"1775",1775,0,0,10.5320828785363,0,0,1,0
"1776",1776,1,0,12.2060726455302,0,0,1,0
"1777",1777,0,5,10.7144066575796,0,0,0,1
"1778",1778,-1,NA,10.2219231016712,1,0,1,NA
"1779",1779,1,2,10.9150793732642,0,1,0,0
"1780",1780,0,4,10.7144066575796,1,0,0,NA
"1781",1781,0,6,11.6952428550888,0,1,1,1
"1782",1782,-1,6,10.2219231016712,1,0,0,NA
"1783",1783,1,2,10.2219231016712,1,0,0,NA
"1784",1784,0,5,9.96408864466398,1,0,0,1
"1785",1785,NA,3,11.982929094216,1,1,1,NA
"1786",1786,0,5,11.3205475116983,1,0,1,1
"1787",1787,-1,4,11.6952428550888,1,1,1,NA
"1788",1788,NA,5,11.6952428550888,1,1,1,NA
"1789",1789,0,6,11.1198754694258,0,1,0,1
"1790",1790,-1,6,11.1198754694258,1,1,1,1
"1791",1791,0,2,11.5129204649577,1,1,1,NA
"1792",1792,1,5,10.9150793732642,1,0,0,NA
"1793",1793,0,0,11.1198754694258,0,0,1,0
"1794",1794,0,3,11.1198754694258,0,0,0,1
"1795",1795,-1,5,9.10492429921953,1,0,0,NA
"1796",1796,0,6,11.6952428550888,0,1,1,1
"1797",1797,1,0,11.3205475116983,1,0,0,0
"1798",1798,0,6,NA,1,1,0,NA
"1799",1799,0,3,11.3205475116983,1,1,1,0
"1800",1800,1,3,10.3889799835841,0,0,0,NA
"1801",1801,1,1,10.7144066575796,1,0,0,0
"1802",1802,1,5,10.7144066575796,1,0,1,1
"1803",1803,-1,4,11.6952428550888,0,1,1,1
"1804",1804,1,6,11.8493941301565,1,1,1,1
"1805",1805,1,2,11.5129204649577,0,1,1,0
"1806",1806,1,4,11.3205475116983,1,1,1,1
"1807",1807,NA,1,11.1198754694258,1,1,1,0
"1808",1808,1,NA,9.96408864466398,1,0,0,NA
"1809",1809,1,5,11.6952428550888,1,1,1,NA
"1810",1810,1,5,11.982929094216,0,1,1,1
"1811",1811,-1,2,11.1198754694258,0,0,1,0
"1812",1812,1,2,11.6952428550888,1,1,1,0
"1813",1813,0,3,10.5320828785363,0,1,0,NA
"1814",1814,1,4,11.1198754694258,1,1,0,0
"1815",1815,0,2,9.10492429921953,0,0,0,NA
"1816",1816,-1,6,10.3889799835841,0,0,0,1
"1817",1817,0,0,10.5320828785363,0,0,0,1
"1818",1818,1,2,11.5129204649577,0,0,0,NA
"1819",1819,1,0,9.69581741805373,0,0,0,0
"1820",1820,0,0,9.32807896220044,0,0,0,NA
"1821",1821,-1,4,9.69581741805373,0,0,1,NA
"1822",1822,0,6,11.982929094216,0,1,0,1
"1823",1823,1,6,9.96408864466398,0,0,1,1
"1824",1824,1,NA,NA,0,0,1,NA
"1825",1825,1,4,11.982929094216,1,0,1,NA
"1826",1826,0,3,NA,1,0,1,NA
"1827",1827,1,4,11.6952428550888,1,1,1,0
"1828",1828,-1,4,10.2219231016712,1,0,1,1
"1829",1829,-1,6,11.8493941301565,1,1,0,1
"1830",1830,1,1,10.3889799835841,0,0,0,NA
"1831",1831,-1,6,11.1198754694258,1,0,1,1
"1832",1832,1,0,10.9150793732642,1,1,0,0
"1833",1833,0,3,9.69581741805373,1,0,0,NA
"1834",1834,0,0,9.32807896220044,0,0,0,NA
"1835",1835,-1,3,9.96408864466398,0,0,0,NA
"1836",1836,0,4,9.96408864466398,1,0,0,0
"1837",1837,0,3,11.3205475116983,1,0,1,1
"1838",1838,0,5,NA,1,0,1,NA
"1839",1839,-1,6,10.5320828785363,0,0,0,1
"1840",1840,1,5,10.3889799835841,0,1,0,1
"1841",1841,0,4,9.83892236437633,0,0,0,1
"1842",1842,1,0,11.6952428550888,1,1,0,0
"1843",1843,0,6,8.77948052984807,1,0,0,1
"1844",1844,1,0,10.0753167566096,1,0,0,0
"1845",1845,0,0,10.7144066575796,0,1,0,0
"1846",1846,0,1,9.32807896220044,1,0,0,0
"1847",1847,0,0,10.7144066575796,0,0,0,0
"1848",1848,-1,5,10.2219231016712,1,0,0,1
"1849",1849,0,0,10.7144066575796,0,0,0,0
"1850",1850,0,0,9.10492429921953,0,0,1,1
"1851",1851,0,2,10.5320828785363,0,0,1,NA
"1852",1852,0,3,8.16037538012959,1,0,0,NA
"1853",1853,0,5,10.2219231016712,0,0,0,1
"1854",1854,0,3,11.5129204649577,1,0,1,0
"1855",1855,0,2,10.9150793732642,0,1,0,1
"1856",1856,-1,4,12.2060726455302,1,0,1,1
"1857",1857,0,5,10.7144066575796,0,0,0,1
"1858",1858,1,0,11.1198754694258,1,1,0,0
"1859",1859,0,3,9.96408864466398,1,0,1,NA
"1860",1860,1,3,10.9150793732642,1,1,0,NA
"1861",1861,0,3,8.92259163063542,1,0,0,NA
"1862",1862,0,2,7.60065242828687,1,0,0,NA
"1863",1863,-1,2,11.3205475116983,1,1,1,NA
"1864",1864,0,6,11.8493941301565,0,0,0,1
"1865",1865,0,NA,10.9150793732642,1,0,1,NA
"1866",1866,1,6,10.7144066575796,0,0,1,1
"1867",1867,-1,3,8.411721558474,1,0,0,NA
"1868",1868,0,5,11.1198754694258,0,0,1,NA
"1869",1869,1,1,11.1198754694258,1,0,0,0
"1870",1870,0,2,10.7144066575796,1,0,0,0
"1871",1871,-1,3,11.982929094216,0,1,0,NA
"1872",1872,1,4,10.7144066575796,0,1,1,1
"1873",1873,0,3,10.2219231016712,1,0,0,NA
"1874",1874,0,1,10.7144066575796,0,0,1,NA
"1875",1875,-1,4,11.3205475116983,1,0,1,NA
"1876",1876,-1,NA,10.3889799835841,1,0,1,NA
"1877",1877,0,0,9.52875773879718,1,0,0,0
"1878",1878,0,3,10.9150793732642,0,0,0,NA
"1879",1879,0,3,10.7144066575796,1,0,0,NA
"1880",1880,0,6,8.61241245799717,1,0,0,NA
"1881",1881,1,2,9.52875773879718,1,0,0,NA
"1882",1882,0,1,8.92259163063542,1,0,0,NA
"1883",1883,-1,4,10.3889799835841,1,0,1,NA
"1884",1884,0,4,8.77948052984807,0,0,0,NA
"1885",1885,-1,3,11.3205475116983,0,0,1,NA
"1886",1886,1,1,11.1198754694258,1,0,0,NA
"1887",1887,0,6,11.6952428550888,1,0,1,1
"1888",1888,NA,4,11.6952428550888,1,0,0,0
"1889",1889,0,3,11.5129204649577,0,0,1,NA
"1890",1890,-1,4,10.5320828785363,1,0,1,NA
"1891",1891,-1,2,10.3889799835841,0,0,0,NA
"1892",1892,0,3,10.7144066575796,0,0,0,NA
"1893",1893,-1,3,10.0753167566096,0,0,0,NA
"1894",1894,0,1,7.60065242828687,1,0,0,NA
"1895",1895,0,0,9.32807896220044,1,0,0,NA
"1896",1896,0,3,10.0753167566096,1,0,0,1
"1897",1897,0,1,11.1198754694258,0,0,0,NA
"1898",1898,0,6,10.2219231016712,1,0,0,NA
"1899",1899,0,1,11.8493941301565,1,0,1,NA
"1900",1900,0,1,8.411721558474,0,0,0,0
"1901",1901,0,5,11.3205475116983,0,0,1,0
"1902",1902,0,3,9.10492429921953,1,0,0,NA
"1903",1903,-1,3,11.982929094216,1,0,1,NA
"1904",1904,0,1,11.3205475116983,0,0,1,NA
"1905",1905,0,3,9.32807896220044,1,0,0,NA
"1906",1906,-1,1,11.1198754694258,0,0,1,NA
"1907",1907,-1,6,11.6952428550888,0,0,0,1
"1908",1908,0,3,10.5320828785363,1,0,0,NA
"1909",1909,0,5,11.8493941301565,0,1,1,1
"1910",1910,0,6,11.5129204649577,1,0,1,1
"1911",1911,0,2,12.2060726455302,0,1,0,NA
"1912",1912,1,2,11.3205475116983,1,1,1,NA
"1913",1913,1,0,10.9150793732642,1,0,0,0
"1914",1914,1,6,11.5129204649577,0,0,0,NA
"1915",1915,1,0,9.83892236437633,0,0,0,NA
"1916",1916,1,NA,NA,0,1,1,NA
"1917",1917,1,6,11.982929094216,1,0,1,1
"1918",1918,0,3,NA,0,0,0,NA
"1919",1919,0,1,10.7144066575796,0,0,0,0
"1920",1920,0,4,10.9150793732642,0,0,0,NA
"1921",1921,0,1,11.1198754694258,1,0,1,NA
"1922",1922,-1,5,11.1198754694258,0,0,0,0
"1923",1923,1,0,11.3205475116983,1,1,0,0
"1924",1924,0,1,NA,1,0,0,0
"1925",1925,0,1,10.7144066575796,0,0,0,1
"1926",1926,1,3,11.3205475116983,1,1,0,NA
"1927",1927,1,3,11.3205475116983,0,0,0,NA
"1928",1928,1,3,10.7144066575796,1,0,0,NA
"1929",1929,1,NA,NA,0,0,0,NA
"1930",1930,0,6,10.9150793732642,1,1,0,1
"1931",1931,1,0,11.6952428550888,0,0,1,0
"1932",1932,1,0,11.6952428550888,1,1,1,0
"1933",1933,-1,3,NA,1,0,0,NA
"1934",1934,1,1,10.5320828785363,1,1,0,0
"1935",1935,0,4,9.69581741805373,1,0,0,NA
"1936",1936,1,0,NA,0,1,1,NA
"1937",1937,0,5,12.2060726455302,1,1,1,1
"1938",1938,1,1,11.6952428550888,1,1,1,0
"1939",1939,1,3,11.982929094216,0,1,1,NA
"1940",1940,1,6,NA,1,1,1,1
"1941",1941,0,5,11.8493941301565,0,1,1,1
"1942",1942,0,1,NA,1,0,0,NA
"1943",1943,-1,6,11.1198754694258,1,1,1,1
"1944",1944,1,1,11.3205475116983,1,0,1,NA
"1945",1945,-1,5,11.8493941301565,1,1,1,NA
"1946",1946,NA,3,12.2060726455302,0,1,1,0
"1947",1947,0,NA,7.60065242828687,0,0,0,0
"1948",1948,1,1,9.52875773879718,0,1,0,NA
"1949",1949,1,6,10.3889799835841,0,0,1,1
"1950",1950,1,NA,11.5129204649577,0,1,0,NA
"1951",1951,1,1,9.32807896220044,1,0,0,0
"1952",1952,-1,5,10.9150793732642,1,1,0,1
"1953",1953,-1,4,9.52875773879718,0,0,0,1
"1954",1954,-1,6,NA,1,0,0,1
"1955",1955,1,4,10.9150793732642,0,0,0,NA
"1956",1956,1,2,10.9150793732642,1,0,0,NA
"1957",1957,1,5,11.1198754694258,1,1,0,NA
"1958",1958,0,6,10.5320828785363,0,0,0,1
"1959",1959,NA,0,9.69581741805373,0,0,1,1
"1960",1960,1,0,11.5129204649577,0,0,1,NA
"1961",1961,0,5,10.3889799835841,1,0,0,1
"1962",1962,NA,3,10.5320828785363,0,0,1,NA
"1963",1963,-1,3,NA,0,1,1,NA
"1964",1964,-1,3,11.3205475116983,1,0,0,NA
"1965",1965,0,3,10.7144066575796,0,0,1,NA
"1966",1966,-1,1,11.1198754694258,1,0,1,0
"1967",1967,-1,3,10.0753167566096,1,0,1,NA
"1968",1968,1,0,9.96408864466398,1,0,0,0
"1969",1969,1,3,9.96408864466398,1,0,0,NA
"1970",1970,1,NA,NA,1,1,0,0
"1971",1971,0,5,11.6952428550888,1,0,0,NA
"1972",1972,1,2,11.3205475116983,0,0,0,0
"1973",1973,1,0,9.69581741805373,0,0,0,0
"1974",1974,0,4,10.9150793732642,0,0,1,1
"1975",1975,1,3,NA,1,0,1,NA
"1976",1976,-1,6,11.3205475116983,1,0,1,1
"1977",1977,0,5,10.3889799835841,0,0,0,NA
"1978",1978,0,4,10.7144066575796,0,1,0,1
"1979",1979,0,3,9.10492429921953,0,0,0,NA
"1980",1980,-1,3,10.2219231016712,1,0,1,NA
"1981",1981,-1,0,9.32807896220044,0,0,0,0
"1982",1982,1,0,7.60065242828687,0,0,0,0
"1983",1983,1,2,11.3205475116983,0,1,0,0
"1984",1984,1,2,10.7144066575796,1,1,0,NA
"1985",1985,0,4,NA,1,0,0,NA
"1986",1986,0,2,10.2219231016712,1,0,1,0
"1987",1987,1,3,9.52875773879718,1,0,0,NA
"1988",1988,-1,5,8.61241245799717,1,0,0,NA
"1989",1989,-1,3,10.0753167566096,0,0,0,NA
"1990",1990,0,1,10.9150793732642,1,0,0,0
"1991",1991,0,6,9.10492429921953,0,0,0,NA
"1992",1992,0,3,8.61241245799717,0,0,0,NA
"1993",1993,1,3,NA,0,0,0,NA
"1994",1994,1,3,10.5320828785363,1,0,0,NA
"1995",1995,0,3,9.32807896220044,0,0,0,NA
"1996",1996,1,2,11.5129204649577,1,0,1,0
"1997",1997,0,1,10.9150793732642,0,0,1,0
"1998",1998,1,0,10.9150793732642,1,1,0,0
"1999",1999,1,0,10.5320828785363,1,1,0,0
"2000",2000,1,0,10.2219231016712,1,0,0,0
"2001",2001,-1,6,9.52875773879718,0,0,1,1
"2002",2002,1,0,10.7144066575796,1,0,0,0
"2003",2003,0,5,12.2060726455302,1,1,1,1
"2004",2004,0,6,11.6952428550888,1,1,1,1
"2005",2005,1,0,10.9150793732642,0,0,1,0
"2006",2006,1,5,10.9150793732642,1,0,1,1
"2007",2007,1,1,9.32807896220044,1,1,0,NA
"2008",2008,1,0,11.1198754694258,1,1,0,0
"2009",2009,1,0,8.61241245799717,1,0,0,NA
"2010",2010,0,2,9.10492429921953,1,0,0,NA
"2011",2011,1,0,6.21460809842219,0,0,0,NA
"2012",2012,-1,6,11.6952428550888,1,1,1,1
"2013",2013,1,0,9.83892236437633,0,1,0,0
"2014",2014,-1,NA,NA,0,0,1,NA
"2015",2015,NA,3,10.7144066575796,0,0,1,NA
"2016",2016,-1,6,9.96408864466398,1,0,1,1
"2017",2017,0,6,11.3205475116983,1,0,0,1
"2018",2018,1,6,11.1198754694258,0,0,1,1
"2019",2019,0,6,12.2060726455302,0,1,1,1
"2020",2020,1,5,11.6952428550888,0,0,1,0
"2021",2021,1,1,10.3889799835841,0,0,0,NA
"2022",2022,-1,5,11.3205475116983,1,0,1,1
"2023",2023,0,5,10.7144066575796,0,1,0,1
"2024",2024,1,2,11.5129204649577,0,0,0,0
"2025",2025,0,6,12.2060726455302,0,1,1,1
"2026",2026,1,3,11.1198754694258,1,1,0,NA
"2027",2027,0,0,10.7144066575796,0,1,0,NA
"2028",2028,1,1,11.982929094216,1,1,0,0
"2029",2029,1,3,9.96408864466398,1,0,0,NA
"2030",2030,0,NA,9.10492429921953,0,1,1,NA
"2031",2031,1,2,11.3205475116983,1,0,1,NA
"2032",2032,1,0,10.7144066575796,1,1,0,NA
"2033",2033,1,0,10.9150793732642,0,0,1,NA
"2034",2034,1,0,10.3889799835841,1,0,1,NA
"2035",2035,0,0,11.5129204649577,1,0,1,0
"2036",2036,1,2,10.3889799835841,1,0,0,NA
"2037",2037,1,1,10.2219231016712,0,0,0,NA
"2038",2038,0,6,10.3889799835841,0,0,0,1
"2039",2039,1,3,9.96408864466398,0,0,0,NA
"2040",2040,1,0,12.2060726455302,1,0,0,NA
"2041",2041,0,6,12.2060726455302,0,1,1,1
"2042",2042,1,0,12.2060726455302,0,1,1,0
"2043",2043,1,2,10.3889799835841,0,0,0,0
"2044",2044,0,3,10.9150793732642,0,0,0,NA
"2045",2045,1,1,9.69581741805373,0,0,0,0
"2046",2046,0,5,10.9150793732642,1,0,0,1
"2047",2047,0,5,11.6952428550888,1,1,1,1
"2048",2048,1,0,9.52875773879718,1,0,0,0
"2049",2049,-1,3,11.1198754694258,0,0,1,1
"2050",2050,1,5,10.7144066575796,0,0,0,1
"2051",2051,-1,NA,10.7144066575796,0,0,1,NA
"2052",2052,1,2,9.52875773879718,1,0,0,NA
"2053",2053,0,6,11.1198754694258,0,0,1,1
"2054",2054,0,3,11.5129204649577,1,0,1,NA
"2055",2055,1,6,10.2219231016712,0,0,0,NA
"2056",2056,1,2,10.2219231016712,0,0,0,NA
"2057",2057,0,6,9.69581741805373,1,0,0,1
"2058",2058,0,3,10.7144066575796,1,0,1,NA
"2059",2059,0,4,NA,1,0,1,1
"2060",2060,0,5,10.7144066575796,0,0,0,NA
"2061",2061,1,2,9.96408864466398,1,0,0,NA
"2062",2062,1,NA,10.5320828785363,1,0,0,NA
"2063",2063,0,0,10.9150793732642,1,0,0,NA
"2064",2064,0,5,10.9150793732642,1,1,1,1
"2065",2065,0,NA,11.1198754694258,1,0,0,1
"2066",2066,0,4,8.16037538012959,0,0,0,NA
"2067",2067,-1,4,8.411721558474,0,0,1,NA
"2068",2068,0,2,9.96408864466398,1,0,0,NA
"2069",2069,0,4,10.9150793732642,1,0,1,NA
"2070",2070,1,2,9.52875773879718,1,0,0,1
"2071",2071,0,4,9.83892236437633,1,0,0,NA
"2072",2072,0,1,NA,1,0,0,NA
"2073",2073,1,2,9.96408864466398,1,0,1,NA
"2074",2074,1,4,9.96408864466398,0,0,0,NA
"2075",2075,0,4,10.0753167566096,1,0,0,0
"2076",2076,1,1,10.3889799835841,1,0,0,0
"2077",2077,0,2,10.9150793732642,0,1,0,0
"2078",2078,0,3,11.3205475116983,1,0,1,NA
"2079",2079,NA,3,NA,0,0,0,1
"2080",2080,0,2,10.2219231016712,0,0,1,NA
"2081",2081,1,3,9.32807896220044,1,0,1,1
"2082",2082,0,6,10.9150793732642,1,0,1,1
"2083",2083,0,NA,10.9150793732642,0,0,1,1
"2084",2084,NA,6,11.5129204649577,0,1,1,1
"2085",2085,1,5,NA,1,0,1,1
"2086",2086,0,5,10.2219231016712,1,0,1,NA
"2087",2087,0,5,10.9150793732642,0,0,1,NA
"2088",2088,1,6,11.1198754694258,0,0,1,1
"2089",2089,-1,4,9.83892236437633,0,0,1,1
"2090",2090,0,6,10.3889799835841,0,0,0,1
"2091",2091,NA,4,9.52875773879718,1,0,0,NA
"2092",2092,1,0,11.5129204649577,0,1,1,0
"2093",2093,1,5,11.8493941301565,0,1,1,NA
"2094",2094,NA,6,11.8493941301565,1,0,1,NA
"2095",2095,NA,1,11.8493941301565,1,1,1,1
"2096",2096,-1,6,11.5129204649577,1,0,1,1
"2097",2097,-1,6,9.69581741805373,1,0,1,1
"2098",2098,NA,4,12.2060726455302,1,0,0,NA
"2099",2099,NA,5,10.3889799835841,1,0,0,0
"2100",2100,0,2,12.2060726455302,1,0,0,NA
"2101",2101,NA,5,NA,1,0,1,NA
"2102",2102,NA,4,11.8493941301565,0,1,1,NA
"2103",2103,1,3,11.1198754694258,0,0,0,NA
"2104",2104,NA,1,10.7144066575796,1,0,0,0
"2105",2105,1,2,11.6952428550888,0,0,1,1
"2106",2106,NA,5,10.9150793732642,0,0,1,NA
"2107",2107,NA,6,11.1198754694258,0,1,1,1
"2108",2108,-1,6,11.982929094216,1,0,0,NA
"2109",2109,0,5,12.2060726455302,1,1,1,1
"2110",2110,NA,5,10.9150793732642,0,0,1,1
"2111",2111,NA,3,9.52875773879718,1,0,0,NA
"2112",2112,-1,3,9.52875773879718,1,0,1,NA
"2113",2113,0,3,9.52875773879718,1,0,0,NA
"2114",2114,1,3,10.0753167566096,0,1,0,0
"2115",2115,0,1,10.9150793732642,1,0,0,0
"2116",2116,0,5,9.52875773879718,0,0,0,1
"2117",2117,0,3,9.52875773879718,1,0,0,NA
"2118",2118,0,5,NA,1,0,0,0
"2119",2119,0,3,9.32807896220044,1,0,1,NA
"2120",2120,0,4,11.3205475116983,1,0,1,1
"2121",2121,0,1,10.7144066575796,1,0,0,0
"2122",2122,0,5,10.0753167566096,1,0,1,1
"2123",2123,-1,5,10.5320828785363,0,0,0,1
"2124",2124,0,3,10.2219231016712,0,0,1,NA
